day,box1,box2,box3,box4,box5,box6,box7,box8,box9,box10,box11,box12,box13,box14,box15,box16,box17,box18,box19,box20,box21,box22,box23,box24,box25,box26,box27,box28,box29
441,0.48381,0.48381,0.48381,0.48381,0.48381,0.48381,0.48381,0.48381,0.48381,0.48381,0.48381,0.48381,0.48381,0.48381,0.48381,0.48381,0.48381,0.48381,0.48381,0.48381,0.48381,0.48381,0.48381,0.48381,0.48381,0.48381,0.48381,0.48381,0.48381
442,0.48705,0.48705,0.48705,0.48705,0.48705,0.48705,0.48705,0.48705,0.48705,0.48705,0.48705,0.48705,0.48705,0.48705,0.48705,0.48705,0.48705,0.48705,0.48705,0.48705,0.48705,0.48705,0.48705,0.48705,0.48705,0.48705,0.48705,0.48705,0.48705
443,0.49029,0.49029,0.49029,0.49029,0.49029,0.49029,0.49029,0.49029,0.49029,0.49029,0.49029,0.49029,0.49029,0.49029,0.49029,0.49029,0.49029,0.49029,0.49029,0.49029,0.49029,0.49029,0.49029,0.49029,0.49029,0.49029,0.49029,0.49029,0.49029
444,0.49352,0.49352,0.49352,0.49352,0.49352,0.49352,0.49352,0.49352,0.49352,0.49352,0.49352,0.49352,0.49352,0.49352,0.49352,0.49352,0.49352,0.49352,0.49352,0.49352,0.49352,0.49352,0.49352,0.49352,0.49352,0.49352,0.49352,0.49352,0.49352
445,0.49676,0.49676,0.49676,0.49676,0.49676,0.49676,0.49676,0.49676,0.49676,0.49676,0.49676,0.49676,0.49676,0.49676,0.49676,0.49676,0.49676,0.49676,0.49676,0.49676,0.49676,0.49676,0.49676,0.49676,0.49676,0.49676,0.49676,0.49676,0.49676
446,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000,0.50000
447,0.50324,0.50324,0.50324,0.50324,0.50324,0.50324,0.50324,0.50324,0.50324,0.50324,0.50324,0.50324,0.50324,0.50324,0.50324,0.50324,0.50324,0.50324,0.50324,0.50324,0.50324,0.50324,0.50324,0.50324,0.50324,0.50324,0.50324,0.50324,0.50324
448,0.50648,0.50648,0.50648,0.50648,0.50648,0.50648,0.50648,0.50648,0.50648,0.50648,0.50648,0.50648,0.50648,0.50648,0.50648,0.50648,0.50648,0.50648,0.50648,0.50648,0.50648,0.50648,0.50648,0.50648,0.50648,0.50648,0.50648,0.50648,0.50648
449,0.50971,0.50971,0.50971,0.50971,0.50971,0.50971,0.50971,0.50971,0.50971,0.50971,0.50971,0.50971,0.50971,0.50971,0.50971,0.50971,0.50971,0.50971,0.50971,0.50971,0.50971,0.50971,0.50971,0.50971,0.50971,0.50971,0.50971,0.50971,0.50971
450,0.51295,0.51295,0.51295,0.51295,0.51295,0.51295,0.51295,0.51295,0.51295,0.51295,0.51295,0.51295,0.51295,0.51295,0.51295,0.51295,0.51295,0.51295,0.51295,0.51295,0.51295,0.51295,0.51295,0.51295,0.51295,0.51295,0.51295,0.51295,0.51295
451,0.51619,0.51619,0.51619,0.51619,0.51619,0.51619,0.51619,0.51619,0.51619,0.51619,0.51619,0.51619,0.51619,0.51619,0.51619,0.51619,0.51619,0.51619,0.51619,0.51619,0.51619,0.51619,0.51619,0.51619,0.51619,0.51619,0.51619,0.51619,0.51619
452,0.51942,0.51942,0.51942,0.51942,0.51942,0.51942,0.51942,0.51942,0.51942,0.51942,0.51942,0.51942,0.51942,0.51942,0.51942,0.51942,0.51942,0.51942,0.51942,0.51942,0.51942,0.51942,0.51942,0.51942,0.51942,0.51942,0.51942,0.51942,0.51942
453,0.52265,0.52265,0.52265,0.52265,0.52265,0.52265,0.52265,0.52265,0.52265,0.52265,0.52265,0.52265,0.52265,0.52265,0.52265,0.52265,0.52265,0.52265,0.52265,0.52265,0.52265,0.52265,0.52265,0.52265,0.52265,0.52265,0.52265,0.52265,0.52265
454,0.52588,0.52588,0.52588,0.52588,0.52588,0.52588,0.52588,0.52588,0.52588,0.52588,0.52588,0.52588,0.52588,0.52588,0.52588,0.52588,0.52588,0.52588,0.52588,0.52588,0.52588,0.52588,0.52588,0.52588,0.52588,0.52588,0.52588,0.52588,0.52588
455,0.52911,0.52911,0.52911,0.52911,0.52911,0.52911,0.52911,0.52911,0.52911,0.52911,0.52911,0.52911,0.52911,0.52911,0.52911,0.52911,0.52911,0.52911,0.52911,0.52911,0.52911,0.52911,0.52911,0.52911,0.52911,0.52911,0.52911,0.52911,0.52911
456,0.53234,0.53234,0.53234,0.53234,0.53234,0.53234,0.53234,0.53234,0.53234,0.53234,0.53234,0.53234,0.53234,0.53234,0.53234,0.53234,0.53234,0.53234,0.53234,0.53234,0.53234,0.53234,0.53234,0.53234,0.53234,0.53234,0.53234,0.53234,0.53234
457,0.53556,0.53556,0.53556,0.53556,0.53556,0.53556,0.53556,0.53556,0.53556,0.53556,0.53556,0.53556,0.53556,0.53556,0.53556,0.53556,0.53556,0.53556,0.53556,0.53556,0.53556,0.53556,0.53556,0.53556,0.53556,0.53556,0.53556,0.53556,0.53556
458,0.53878,0.53878,0.53878,0.53878,0.53878,0.53878,0.53878,0.53878,0.53878,0.53878,0.53878,0.53878,0.53878,0.53878,0.53878,0.53878,0.53878,0.53878,0.53878,0.53878,0.53878,0.53878,0.53878,0.53878,0.53878,0.53878,0.53878,0.53878,0.53878
459,0.54199,0.54199,0.54199,0.54199,0.54199,0.54199,0.54199,0.54199,0.54199,0.54199,0.54199,0.54199,0.54199,0.54199,0.54199,0.54199,0.54199,0.54199,0.54199,0.54199,0.54199,0.54199,0.54199,0.54199,0.54199,0.54199,0.54199,0.54199,0.54199
460,0.54520,0.54520,0.54520,0.54520,0.54520,0.54520,0.54520,0.54520,0.54520,0.54520,0.54520,0.54520,0.54520,0.54520,0.54520,0.54520,0.54520,0.54520,0.54520,0.54520,0.54520,0.54520,0.54520,0.54520,0.54520,0.54520,0.54520,0.54520,0.54520
461,0.54841,0.54841,0.54841,0.54841,0.54841,0.54841,0.54841,0.54841,0.54841,0.54841,0.54841,0.54841,0.54841,0.54841,0.54841,0.54841,0.54841,0.54841,0.54841,0.54841,0.54841,0.54841,0.54841,0.54841,0.54841,0.54841,0.54841,0.54841,0.54841
462,0.55161,0.55161,0.55161,0.55161,0.55161,0.55161,0.55161,0.55161,0.55161,0.55161,0.55161,0.55161,0.55161,0.55161,0.55161,0.55161,0.55161,0.55161,0.55161,0.55161,0.55161,0.55161,0.55161,0.55161,0.55161,0.55161,0.55161,0.55161,0.55161
463,0.55480,0.55480,0.55480,0.55480,0.55480,0.55480,0.55480,0.55480,0.55480,0.55480,0.55480,0.55480,0.55480,0.55480,0.55480,0.55480,0.55480,0.55480,0.55480,0.55480,0.55480,0.55480,0.55480,0.55480,0.55480,0.55480,0.55480,0.55480,0.55480
464,0.55799,0.55799,0.55799,0.55799,0.55799,0.55799,0.55799,0.55799,0.55799,0.55799,0.55799,0.55799,0.55799,0.55799,0.55799,0.55799,0.55799,0.55799,0.55799,0.55799,0.55799,0.55799,0.55799,0.55799,0.55799,0.55799,0.55799,0.55799,0.55799
465,0.56117,0.56117,0.56117,0.56117,0.56117,0.56117,0.56117,0.56117,0.56117,0.56117,0.56117,0.56117,0.56117,0.56117,0.56117,0.56117,0.56117,0.56117,0.56117,0.56117,0.56117,0.56117,0.56117,0.56117,0.56117,0.56117,0.56117,0.56117,0.56117
466,0.56435,0.56435,0.56435,0.56435,0.56435,0.56435,0.56435,0.56435,0.56435,0.56435,0.56435,0.56435,0.56435,0.56435,0.56435,0.56435,0.56435,0.56435,0.56435,0.56435,0.56435,0.56435,0.56435,0.56435,0.56435,0.56435,0.56435,0.56435,0.56435
467,0.56752,0.56752,0.56752,0.56752,0.56752,0.56752,0.56752,0.56752,0.56752,0.56752,0.56752,0.56752,0.56752,0.56752,0.56752,0.56752,0.56752,0.56752,0.56752,0.56752,0.56752,0.56752,0.56752,0.56752,0.56752,0.56752,0.56752,0.56752,0.56752
468,0.57068,0.57068,0.57068,0.57068,0.57068,0.57068,0.57068,0.57068,0.57068,0.57068,0.57068,0.57068,0.57068,0.57068,0.57068,0.57068,0.57068,0.57068,0.57068,0.57068,0.57068,0.57068,0.57068,0.57068,0.57068,0.57068,0.57068,0.57068,0.57068
469,0.57383,0.57383,0.57383,0.57383,0.57383,0.57383,0.57383,0.57383,0.57383,0.57383,0.57383,0.57383,0.57383,0.57383,0.57383,0.57383,0.57383,0.57383,0.57383,0.57383,0.57383,0.57383,0.57383,0.57383,0.57383,0.57383,0.57383,0.57383,0.57383
470,0.57697,0.57697,0.57697,0.57697,0.57697,0.57697,0.57697,0.57697,0.57697,0.57697,0.57697,0.57697,0.57697,0.57697,0.57697,0.57697,0.57697,0.57697,0.57697,0.57697,0.57697,0.57697,0.57697,0.57697,0.57697,0.57697,0.57697,0.57697,0.57697
471,0.58011,0.58011,0.58011,0.58011,0.58011,0.58011,0.58011,0.58011,0.58011,0.58011,0.58011,0.58011,0.58011,0.58011,0.58011,0.58011,0.58011,0.58011,0.58011,0.58011,0.58011,0.58011,0.58011,0.58011,0.58011,0.58011,0.58011,0.58011,0.58011
472,0.58323,0.58323,0.58323,0.58323,0.58323,0.58323,0.58323,0.58323,0.58323,0.58323,0.58323,0.58323,0.58323,0.58323,0.58323,0.58323,0.58323,0.58323,0.58323,0.58323,0.58323,0.58323,0.58323,0.58323,0.58323,0.58323,0.58323,0.58323,0.58323
473,0.58635,0.58635,0.58635,0.58635,0.58635,0.58635,0.58635,0.58635,0.58635,0.58635,0.58635,0.58635,0.58635,0.58635,0.58635,0.58635,0.58635,0.58635,0.58635,0.58635,0.58635,0.58635,0.58635,0.58635,0.58635,0.58635,0.58635,0.58635,0.58635
474,0.58945,0.58945,0.58945,0.58945,0.58945,0.58945,0.58945,0.58945,0.58945,0.58945,0.58945,0.58945,0.58945,0.58945,0.58945,0.58945,0.58945,0.58945,0.58945,0.58945,0.58945,0.58945,0.58945,0.58945,0.58945,0.58945,0.58945,0.58945,0.58945
475,0.59254,0.59254,0.59254,0.59254,0.59254,0.59254,0.59254,0.59254,0.59254,0.59254,0.59254,0.59254,0.59254,0.59254,0.59254,0.59254,0.59254,0.59254,0.59254,0.59254,0.59254,0.59254,0.59254,0.59254,0.59254,0.59254,0.59254,0.59254,0.59254
476,0.59562,0.59562,0.59562,0.59562,0.59562,0.59562,0.59562,0.59562,0.59562,0.59562,0.59562,0.59562,0.59562,0.59562,0.59562,0.59562,0.59562,0.59562,0.59562,0.59562,0.59562,0.59562,0.59562,0.59562,0.59562,0.59562,0.59562,0.59562,0.59562
477,0.59868,0.59868,0.59868,0.59868,0.59868,0.59868,0.59868,0.59868,0.59868,0.59868,0.59868,0.59868,0.59868,0.59868,0.59868,0.59868,0.59868,0.59868,0.59868,0.59868,0.59868,0.59868,0.59868,0.59868,0.59868,0.59868,0.59868,0.59868,0.59868
478,0.60174,0.60174,0.60174,0.60174,0.60174,0.60174,0.60174,0.60174,0.60174,0.60174,0.60174,0.60174,0.60174,0.60174,0.60174,0.60174,0.60174,0.60174,0.60174,0.60174,0.60174,0.60174,0.60174,0.60174,0.60174,0.60174,0.60174,0.60174,0.60174
479,0.60477,0.60477,0.60477,0.60477,0.60477,0.60477,0.60477,0.60477,0.60477,0.60477,0.60477,0.60477,0.60477,0.60477,0.60477,0.60477,0.60477,0.60477,0.60477,0.60477,0.60477,0.60477,0.60477,0.60477,0.60477,0.60477,0.60477,0.60477,0.60477
480,0.60779,0.60779,0.60779,0.60779,0.60779,0.60779,0.60779,0.60779,0.60779,0.60779,0.60779,0.60779,0.60779,0.60779,0.60779,0.60779,0.60779,0.60779,0.60779,0.60779,0.60779,0.60779,0.60779,0.60779,0.60779,0.60779,0.60779,0.60779,0.60779
481,0.61080,0.61080,0.61080,0.61080,0.61080,0.61080,0.61080,0.61080,0.61080,0.61080,0.61080,0.61080,0.61080,0.61080,0.61080,0.61080,0.61080,0.61080,0.61080,0.61080,0.61080,0.61080,0.61080,0.61080,0.61080,0.61080,0.61080,0.61080,0.61080
482,0.61379,0.61379,0.61379,0.61379,0.61379,0.61379,0.61379,0.61379,0.61379,0.61379,0.61379,0.61379,0.61379,0.61379,0.61379,0.61379,0.61379,0.61379,0.61379,0.61379,0.61379,0.61379,0.61379,0.61379,0.61379,0.61379,0.61379,0.61379,0.61379
483,0.61676,0.61676,0.61676,0.61676,0.61676,0.61676,0.61676,0.61676,0.61676,0.61676,0.61676,0.61676,0.61676,0.61676,0.61676,0.61676,0.61676,0.61676,0.61676,0.61676,0.61676,0.61676,0.61676,0.61676,0.61676,0.61676,0.61676,0.61676,0.61676
484,0.61971,0.61971,0.61971,0.61971,0.61971,0.61971,0.61971,0.61971,0.61971,0.61971,0.61971,0.61971,0.61971,0.61971,0.61971,0.61971,0.61971,0.61971,0.61971,0.61971,0.61971,0.61971,0.61971,0.61971,0.61971,0.61971,0.61971,0.61971,0.61971
485,0.62264,0.62264,0.62264,0.62264,0.62264,0.62264,0.62264,0.62264,0.62264,0.62264,0.62264,0.62264,0.62264,0.62264,0.62264,0.62264,0.62264,0.62264,0.62264,0.62264,0.62264,0.62264,0.62264,0.62264,0.62264,0.62264,0.62264,0.62264,0.62264
486,0.62555,0.62555,0.62555,0.62555,0.62555,0.62555,0.62555,0.62555,0.62555,0.62555,0.62555,0.62555,0.62555,0.62555,0.62555,0.62555,0.62555,0.62555,0.62555,0.62555,0.62555,0.62555,0.62555,0.62555,0.62555,0.62555,0.62555,0.62555,0.62555
487,0.62844,0.62844,0.62844,0.62844,0.62844,0.62844,0.62844,0.62844,0.62844,0.62844,0.62844,0.62844,0.62844,0.62844,0.62844,0.62844,0.62844,0.62844,0.62844,0.62844,0.62844,0.62844,0.62844,0.62844,0.62844,0.62844,0.62844,0.62844,0.62844
488,0.63131,0.63131,0.63131,0.63131,0.63131,0.63131,0.63131,0.63131,0.63131,0.63131,0.63131,0.63131,0.63131,0.63131,0.63131,0.63131,0.63131,0.63131,0.63131,0.63131,0.63131,0.63131,0.63131,0.63131,0.63131,0.63131,0.63131,0.63131,0.63131
489,0.63415,0.63415,0.63415,0.63415,0.63415,0.63415,0.63415,0.63415,0.63415,0.63415,0.63415,0.63415,0.63415,0.63415,0.63415,0.63415,0.63415,0.63415,0.63415,0.63415,0.63415,0.63415,0.63415,0.63415,0.63415,0.63415,0.63415,0.63415,0.63415
490,0.63697,0.63697,0.63697,0.63697,0.63697,0.63697,0.63697,0.63697,0.63697,0.63697,0.63697,0.63697,0.63697,0.63697,0.63697,0.63697,0.63697,0.63697,0.63697,0.63697,0.63697,0.63697,0.63697,0.63697,0.63697,0.63697,0.63697,0.63697,0.63697
491,0.63976,0.63976,0.63976,0.63976,0.63976,0.63976,0.63976,0.63976,0.63976,0.63976,0.63976,0.63976,0.63976,0.63976,0.63976,0.63976,0.63976,0.63976,0.63976,0.63976,0.63976,0.63976,0.63976,0.63976,0.63976,0.63976,0.63976,0.63976,0.63976
492,0.64253,0.64253,0.64253,0.64253,0.64253,0.64253,0.64253,0.64253,0.64253,0.64253,0.64253,0.64253,0.64253,0.64253,0.64253,0.64253,0.64253,0.64253,0.64253,0.64253,0.64253,0.64253,0.64253,0.64253,0.64253,0.64253,0.64253,0.64253,0.64253
493,0.64527,0.64527,0.64527,0.64527,0.64527,0.64527,0.64527,0.64527,0.64527,0.64527,0.64527,0.64527,0.64527,0.64527,0.64527,0.64527,0.64527,0.64527,0.64527,0.64527,0.64527,0.64527,0.64527,0.64527,0.64527,0.64527,0.64527,0.64527,0.64527
494,0.64797,0.64797,0.64797,0.64797,0.64797,0.64797,0.64797,0.64797,0.64797,0.64797,0.64797,0.64797,0.64797,0.64797,0.64797,0.64797,0.64797,0.64797,0.64797,0.64797,0.64797,0.64797,0.64797,0.64797,0.64797,0.64797,0.64797,0.64797,0.64797
495,0.65065,0.65065,0.65065,0.65065,0.65065,0.65065,0.65065,0.65065,0.65065,0.65065,0.65065,0.65065,0.65065,0.65065,0.65065,0.65065,0.65065,0.65065,0.65065,0.65065,0.65065,0.65065,0.65065,0.65065,0.65065,0.65065,0.65065,0.65065,0.65065
496,0.65329,0.65329,0.65329,0.65329,0.65329,0.65329,0.65329,0.65329,0.65329,0.65329,0.65329,0.65329,0.65329,0.65329,0.65329,0.65329,0.65329,0.65329,0.65329,0.65329,0.65329,0.65329,0.65329,0.65329,0.65329,0.65329,0.65329,0.65329,0.65329
497,0.65590,0.65590,0.65590,0.65590,0.65590,0.65590,0.65590,0.65590,0.65590,0.65590,0.65590,0.65590,0.65590,0.65590,0.65590,0.65590,0.65590,0.65590,0.65590,0.65590,0.65590,0.65590,0.65590,0.65590,0.65590,0.65590,0.65590,0.65590,0.65590
498,0.65848,0.65848,0.65848,0.65848,0.65848,0.65848,0.65848,0.65848,0.65848,0.65848,0.65848,0.65848,0.65848,0.65848,0.65848,0.65848,0.65848,0.65848,0.65848,0.65848,0.65848,0.65848,0.65848,0.65848,0.65848,0.65848,0.65848,0.65848,0.65848
499,0.66102,0.66102,0.66102,0.66102,0.66102,0.66102,0.66102,0.66102,0.66102,0.66102,0.66102,0.66102,0.66102,0.66102,0.66102,0.66102,0.66102,0.66102,0.66102,0.66102,0.66102,0.66102,0.66102,0.66102,0.66102,0.66102,0.66102,0.66102,0.66102
500,0.66352,0.66352,0.66352,0.66352,0.66352,0.66352,0.66352,0.66352,0.66352,0.66352,0.66352,0.66352,0.66352,0.66352,0.66352,0.66352,0.66352,0.66352,0.66352,0.66352,0.66352,0.66352,0.66352,0.66352,0.66352,0.66352,0.66352,0.66352,0.66352
501,0.66598,0.66598,0.66598,0.66598,0.66598,0.66598,0.66598,0.66598,0.66598,0.66598,0.66598,0.66598,0.66598,0.66598,0.66598,0.66598,0.66598,0.66598,0.66598,0.66598,0.66598,0.66598,0.66598,0.66598,0.66598,0.66598,0.66598,0.66598,0.66598
502,0.66840,0.66840,0.66840,0.66840,0.66840,0.66840,0.66840,0.66840,0.66840,0.66840,0.66840,0.66840,0.66840,0.66840,0.66840,0.66840,0.66840,0.66840,0.66840,0.66840,0.66840,0.66840,0.66840,0.66840,0.66840,0.66840,0.66840,0.66840,0.66840
503,0.67078,0.67078,0.67078,0.67078,0.67078,0.67078,0.67078,0.67078,0.67078,0.67078,0.67078,0.67078,0.67078,0.67078,0.67078,0.67078,0.67078,0.67078,0.67078,0.67078,0.67078,0.67078,0.67078,0.67078,0.67078,0.67078,0.67078,0.67078,0.67078
504,0.67312,0.67312,0.67312,0.67312,0.67312,0.67312,0.67312,0.67312,0.67312,0.67312,0.67312,0.67312,0.67312,0.67312,0.67312,0.67312,0.67312,0.67312,0.67312,0.67312,0.67312,0.67312,0.67312,0.67312,0.67312,0.67312,0.67312,0.67312,0.67312
505,0.67541,0.67541,0.67541,0.67541,0.67541,0.67541,0.67541,0.67541,0.67541,0.67541,0.67541,0.67541,0.67541,0.67541,0.67541,0.67541,0.67541,0.67541,0.67541,0.67541,0.67541,0.67541,0.67541,0.67541,0.67541,0.67541,0.67541,0.67541,0.67541
506,0.67765,0.67765,0.67765,0.67765,0.67765,0.67765,0.67765,0.67765,0.67765,0.67765,0.67765,0.67765,0.67765,0.67765,0.67765,0.67765,0.67765,0.67765,0.67765,0.67765,0.67765,0.67765,0.67765,0.67765,0.67765,0.67765,0.67765,0.67765,0.67765
507,0.67985,0.67985,0.67985,0.67985,0.67985,0.67985,0.67985,0.67985,0.67985,0.67985,0.67985,0.67985,0.67985,0.67985,0.67985,0.67985,0.67985,0.67985,0.67985,0.67985,0.67985,0.67985,0.67985,0.67985,0.67985,0.67985,0.67985,0.67985,0.67985
508,0.68199,0.68199,0.68199,0.68199,0.68199,0.68199,0.68199,0.68199,0.68199,0.68199,0.68199,0.68199,0.68199,0.68199,0.68199,0.68199,0.68199,0.68199,0.68199,0.68199,0.68199,0.68199,0.68199,0.68199,0.68199,0.68199,0.68199,0.68199,0.68199
509,0.68408,0.68408,0.68408,0.68408,0.68408,0.68408,0.68408,0.68408,0.68408,0.68408,0.68408,0.68408,0.68408,0.68408,0.68408,0.68408,0.68408,0.68408,0.68408,0.68408,0.68408,0.68408,0.68408,0.68408,0.68408,0.68408,0.68408,0.68408,0.68408
510,0.68612,0.68612,0.68612,0.68612,0.68612,0.68612,0.68612,0.68612,0.68612,0.68612,0.68612,0.68612,0.68612,0.68612,0.68612,0.68612,0.68612,0.68612,0.68612,0.68612,0.68612,0.68612,0.68612,0.68612,0.68612,0.68612,0.68612,0.68612,0.68612
511,0.68811,0.68811,0.68811,0.68811,0.68811,0.68811,0.68811,0.68811,0.68811,0.68811,0.68811,0.68811,0.68811,0.68811,0.68811,0.68811,0.68811,0.68811,0.68811,0.68811,0.68811,0.68811,0.68811,0.68811,0.68811,0.68811,0.68811,0.68811,0.68811
512,0.69004,0.69004,0.69004,0.69004,0.69004,0.69004,0.69004,0.69004,0.69004,0.69004,0.69004,0.69004,0.69004,0.69004,0.69004,0.69004,0.69004,0.69004,0.69004,0.69004,0.69004,0.69004,0.69004,0.69004,0.69004,0.69004,0.69004,0.69004,0.69004
513,0.69191,0.69191,0.69191,0.69191,0.69191,0.69191,0.69191,0.69191,0.69191,0.69191,0.69191,0.69191,0.69191,0.69191,0.69191,0.69191,0.69191,0.69191,0.69191,0.69191,0.69191,0.69191,0.69191,0.69191,0.69191,0.69191,0.69191,0.69191,0.69191
514,0.69372,0.69372,0.69372,0.69372,0.69372,0.69372,0.69372,0.69372,0.69372,0.69372,0.69372,0.69372,0.69372,0.69372,0.69372,0.69372,0.69372,0.69372,0.69372,0.69372,0.69372,0.69372,0.69372,0.69372,0.69372,0.69372,0.69372,0.69372,0.69372
515,0.69546,0.69546,0.69546,0.69546,0.69546,0.69546,0.69546,0.69546,0.69546,0.69546,0.69546,0.69546,0.69546,0.69546,0.69546,0.69546,0.69546,0.69546,0.69546,0.69546,0.69546,0.69546,0.69546,0.69546,0.69546,0.69546,0.69546,0.69546,0.69546
516,0.69715,0.69715,0.69715,0.69715,0.69715,0.69715,0.69715,0.69715,0.69715,0.69715,0.69715,0.69715,0.69715,0.69715,0.69715,0.69715,0.69715,0.69715,0.69715,0.69715,0.69715,0.69715,0.69715,0.69715,0.69715,0.69715,0.69715,0.69715,0.69715
517,0.69877,0.69877,0.69877,0.69877,0.69877,0.69877,0.69877,0.69877,0.69877,0.69877,0.69877,0.69877,0.69877,0.69877,0.69877,0.69877,0.69877,0.69877,0.69877,0.69877,0.69877,0.69877,0.69877,0.69877,0.69877,0.69877,0.69877,0.69877,0.69877
518,0.70032,0.70032,0.70032,0.70032,0.70032,0.70032,0.70032,0.70032,0.70032,0.70032,0.70032,0.70032,0.70032,0.70032,0.70032,0.70032,0.70032,0.70032,0.70032,0.70032,0.70032,0.70032,0.70032,0.70032,0.70032,0.70032,0.70032,0.70032,0.70032
519,0.70181,0.70181,0.70181,0.70181,0.70181,0.70181,0.70181,0.70181,0.70181,0.70181,0.70181,0.70181,0.70181,0.70181,0.70181,0.70181,0.70181,0.70181,0.70181,0.70181,0.70181,0.70181,0.70181,0.70181,0.70181,0.70181,0.70181,0.70181,0.70181
520,0.70322,0.70322,0.70322,0.70322,0.70322,0.70322,0.70322,0.70322,0.70322,0.70322,0.70322,0.70322,0.70322,0.70322,0.70322,0.70322,0.70322,0.70322,0.70322,0.70322,0.70322,0.70322,0.70322,0.70322,0.70322,0.70322,0.70322,0.70322,0.70322
521,0.70457,0.70457,0.70457,0.70457,0.70457,0.70457,0.70457,0.70457,0.70457,0.70457,0.70457,0.70457,0.70457,0.70457,0.70457,0.70457,0.70457,0.70457,0.70457,0.70457,0.70457,0.70457,0.70457,0.70457,0.70457,0.70457,0.70457,0.70457,0.70457
522,0.70584,0.70584,0.70584,0.70584,0.70584,0.70584,0.70584,0.70584,0.70584,0.70584,0.70584,0.70584,0.70584,0.70584,0.70584,0.70584,0.70584,0.70584,0.70584,0.70584,0.70584,0.70584,0.70584,0.70584,0.70584,0.70584,0.70584,0.70584,0.70584
523,0.70704,0.70704,0.70704,0.70704,0.70704,0.70704,0.70704,0.70704,0.70704,0.70704,0.70704,0.70704,0.70704,0.70704,0.70704,0.70704,0.70704,0.70704,0.70704,0.70704,0.70704,0.70704,0.70704,0.70704,0.70704,0.70704,0.70704,0.70704,0.70704
524,0.70817,0.70817,0.70817,0.70817,0.70817,0.70817,0.70817,0.70817,0.70817,0.70817,0.70817,0.70817,0.70817,0.70817,0.70817,0.70817,0.70817,0.70817,0.70817,0.70817,0.70817,0.70817,0.70817,0.70817,0.70817,0.70817,0.70817,0.70817,0.70817
525,0.70921,0.70921,0.70921,0.70921,0.70921,0.70921,0.70921,0.70921,0.70921,0.70921,0.70921,0.70921,0.70921,0.70921,0.70921,0.70921,0.70921,0.70921,0.70921,0.70921,0.70921,0.70921,0.70921,0.70921,0.70921,0.70921,0.70921,0.70921,0.70921
526,0.71018,0.71018,0.71018,0.71018,0.71018,0.71018,0.71018,0.71018,0.71018,0.71018,0.71018,0.71018,0.71018,0.71018,0.71018,0.71018,0.71018,0.71018,0.71018,0.71018,0.71018,0.71018,0.71018,0.71018,0.71018,0.71018,0.71018,0.71018,0.71018
527,0.71108,0.71108,0.71108,0.71108,0.71108,0.71108,0.71108,0.71108,0.71108,0.71108,0.71108,0.71108,0.71108,0.71108,0.71108,0.71108,0.71108,0.71108,0.71108,0.71108,0.71108,0.71108,0.71108,0.71108,0.71108,0.71108,0.71108,0.71108,0.71108
528,0.71189,0.71189,0.71189,0.71189,0.71189,0.71189,0.71189,0.71189,0.71189,0.71189,0.71189,0.71189,0.71189,0.71189,0.71189,0.71189,0.71189,0.71189,0.71189,0.71189,0.71189,0.71189,0.71189,0.71189,0.71189,0.71189,0.71189,0.71189,0.71189
529,0.71262,0.71262,0.71262,0.71262,0.71262,0.71262,0.71262,0.71262,0.71262,0.71262,0.71262,0.71262,0.71262,0.71262,0.71262,0.71262,0.71262,0.71262,0.71262,0.71262,0.71262,0.71262,0.71262,0.71262,0.71262,0.71262,0.71262,0.71262,0.71262
530,0.71327,0.71327,0.71327,0.71327,0.71327,0.71327,0.71327,0.71327,0.71327,0.71327,0.71327,0.71327,0.71327,0.71327,0.71327,0.71327,0.71327,0.71327,0.71327,0.71327,0.71327,0.71327,0.71327,0.71327,0.71327,0.71327,0.71327,0.71327,0.71327
531,0.71384,0.71384,0.71384,0.71384,0.71384,0.71384,0.71384,0.71384,0.71384,0.71384,0.71384,0.71384,0.71384,0.71384,0.71384,0.71384,0.71384,0.71384,0.71384,0.71384,0.71384,0.71384,0.71384,0.71384,0.71384,0.71384,0.71384,0.71384,0.71384
532,0.71433,0.71433,0.71433,0.71433,0.71433,0.71433,0.71433,0.71433,0.71433,0.71433,0.71433,0.71433,0.71433,0.71433,0.71433,0.71433,0.71433,0.71433,0.71433,0.71433,0.71433,0.71433,0.71433,0.71433,0.71433,0.71433,0.71433,0.71433,0.71433
533,0.71473,0.71473,0.71473,0.71473,0.71473,0.71473,0.71473,0.71473,0.71473,0.71473,0.71473,0.71473,0.71473,0.71473,0.71473,0.71473,0.71473,0.71473,0.71473,0.71473,0.71473,0.71473,0.71473,0.71473,0.71473,0.71473,0.71473,0.71473,0.71473
534,0.71504,0.71504,0.71504,0.71504,0.71504,0.71504,0.71504,0.71504,0.71504,0.71504,0.71504,0.71504,0.71504,0.71504,0.71504,0.71504,0.71504,0.71504,0.71504,0.71504,0.71504,0.71504,0.71504,0.71504,0.71504,0.71504,0.71504,0.71504,0.71504
